entity,entity_type,frequency,doc_id
beame,PERSON,1,['RG_9_8_111']
be--,PERSON,1,['RG9-8_ref4324']
basil wallace,PERSON,1,['RG_9_8_58']
basil patterson,PERSON,1,['RG_9_8_209']
baruch college of the city university of new york,ORG,1,['RG_9_8_199']
baruch college of the city university,ORG,1,['RG_9_8_199']
baruch college,ORG,1,['RG_9_8_199']
barbara rantell,PERSON,1,['RG_9_8_192']
barbados,GPE,1,['RG_9_8_78']
baptist,NORP,1,['RG_9_8_26']
bangkok,GPE,1,['RG_9_8_42']
bambi,ORG,1,['RG_9_8_192']
between the world and me,WORK_OF_ART,1,['RG9-8_ref4330']
big brothers,ORG,1,['RG_9_8_26']
black vibrations,ORG,1,['RG_9_8_187']
big mac,ORG,1,['RG_9_8_201']
black theatre alliance,ORG,1,['RG_9_8_187']
black sports magazine,ORG,1,['RG_9_8_56']
black school,FAC,1,['RG_9_8_78']
black patty's,PERSON,1,['RG_9_8_69']
black music usa,GPE,1,['RG_9_8_186']
black frankenstein,PERSON,1,['RG_9_8_134']
black enterprise,ORG,1,['RG_9_8_39']
black cowboys,PERSON,1,['RG_9_8_69']
black communities,LOC,1,['RG_9_8_148']
black college,ORG,1,['RG_9_8_148']
black citizens for a fair media,ORG,1,['RG_9_8_101']
black belt,LOC,1,['RG_9_8_115']
black arts and letters,ORG,1,['RG_9_8_85']
black art,LOC,1,['RG_9_8_192']
black american art,NORP,1,['RG_9_8_132']
black a&r,WORK_OF_ART,1,['RG_9_8_186']
birmingham,GPE,1,['RG_9_8_132']
billy melchionni,PERSON,1,['RG_9_8_56']
billy mays,PERSON,1,['RG_9_8_26']
billy carbone,PERSON,1,['RG_9_8_106']
bill robins,PERSON,1,['RG_9_8_125']
bill johnson,PERSON,1,['RG_9_8_209']
bill bricker,PERSON,1,['RG_9_8_26']
bill bojangles robinson,PERSON,1,['RG_9_8_125']
big man: the legend of john henry,WORK_OF_ART,1,['RG_9_8_106']
francis c. rivers,PERSON,1,['RG_9_8_55']
frankenstein,PERSON,1,['RG_9_8_134']
franziska,GPE,1,['RG_9_8_58']
marian wright edelman,PERSON,1,['RG_9_8_204']
maxwell house,ORG,1,['RG_9_8_39']
max mcgrath,PERSON,1,['RG_9_8_125']
maurice lucas,PERSON,1,['RG_9_8_56']
massachusetts,GPE,1,['RG_9_8_144']
masonry,PERSON,1,['RG_9_8_144']
marvin barnes,PERSON,1,['RG_9_8_56']
martin kilson,PERSON,1,['RG_9_8_82']
martha raye,PERSON,1,['RG_9_8_208']
martha graham,PERSON,1,['RG_9_8_114']
mars,LOC,1,['RG9_8_100']
marilyn monroe,PERSON,1,['RG9-8_ref4324']
marianne brown,PERSON,1,['RG_9_8_70']
maria greco,PERSON,1,['RG_9_8_201']
lynn sharpe,PERSON,1,['RG_9_8_78']
maria arroyo,PERSON,1,['RG_9_8_69']
marauder,ORG,1,['RG_9_8_26']
mao,PERSON,1,['RG_9_8_97']
manhattan state hospital,ORG,1,['RG9_8_100']
manhattan college,ORG,1,['RG9_8_100']
manhattan beach,GPE,1,['RG9-8_ref4328']
mandy,PERSON,1,['RG9-8_ref4330']
malcolm x.,PERSON,1,['RG_9_8_114']
mahalia jackson,PERSON,1,['RG_9_8_106']
mahalia,ORG,1,['RG_9_8_106']
madison square,FAC,1,['RG_9_8_26']
macy,ORG,1,['RG_9_8_43']
maynard,GPE,1,['RG_9_8_209']
mba,WORK_OF_ART,1,['RG_9_8_39']
mccoy,PRODUCT,1,['RG_9_8_208']
meadow park,GPE,1,['RG9-8_ref4328']
milwaukee,GPE,1,['RG_9_8_56']
milton grayson,PERSON,1,['RG_9_8_208']
mills-thompson,ORG,1,['RG_9_8_125']
militaristic,PERSON,1,['RG_9_8_186']
mildred montgomery,PERSON,1,['RG_9_8_196']
midwestern,NORP,1,['RG_9_8_42']
midtown gallery,ORG,1,['RG_9_8_192']
middle-atlantic,LOC,1,['RG_9_8_89']
middle eastern,LOC,1,['RG_9_8_40']
michael card,PERSON,1,['RG_9_8_110']
mgm,ORG,1,['RG_9_8_134']
mexico,GPE,1,['RG_9_8_118']
metropolitan opera house,ORG,1,['RG_9_8_69']
merrick boulevard,FAC,1,['RG9-8_ref4329']
mercer street,FAC,1,['RG_9_8_125']
mental illness,ORG,1,['RG9_8_100']
meme perlini,PERSON,1,['RG_9_8_58']
melvin van peebles',PERSON,1,['RG_9_8_134']
melchionni,ORG,1,['RG_9_8_56']
melba tollivers,PERSON,1,['RG_9_8_78']
melba moore,PERSON,1,['RG_9_8_196']
mel lewis,PERSON,1,['RG_9_8_208']
mel jones,PERSON,1,['RG_9_8_208']
medicine and dentistry,ORG,1,['RG_9_8_52']
meadowlark,GPE,1,['RG_9_8_26']
11:30pm,GPE,1,['RG_9_8_106']
lyndon johnson,PERSON,1,['RG9-8_ref4329']
latin new york,LOC,1,['RG_9_8_97']
lerone bennett's,PERSON,1,['RG_9_8_67']
lillian roberts,PERSON,1,['RG9-8_ref4328']
lift every voice and sing,WORK_OF_ART,1,['RG_9_8_114']
life was unfair,WORK_OF_ART,1,['RG_9_8_204']
lewis jones,PERSON,1,['RG_9_8_208']
lewis,PERSON,1,['RG_9_8_208']
levitan,GPE,1,['RG_9_8_204']
let's--,PERSON,1,['RG_9_8_82']
lester young,PERSON,1,['RG_9_8_208']
lester,GPE,1,['RG_9_8_208']
les mccann,PERSON,1,['RG_9_8_186']
les alston,PERSON,1,['RG_9_8_199']
les,PERSON,1,['RG_9_8_199']
lerone bennett,PERSON,1,['RG_9_8_67']
lynch center,FAC,1,['RG_9_8_110']
leroi jones,PERSON,1,['RG_9_8_118']
leonard,PERSON,1,['RG_9_8_155']
leon dodson,PERSON,1,['RG_9_8_106']
leon,PERSON,1,['RG_9_8_208']
lehman college,ORG,1,['RG9_8_100']
legal defense fund,ORG,1,['RG_9_8_55']
lee elder,PERSON,1,['RG_9_8_56']
lee,PERSON,1,['RG_9_8_39']
league,ORG,1,['RG_9_8_110']
lawrence-holder,PERSON,1,['RG_9_8_114']
lawrence,PERSON,1,['RG_9_8_132']
latus artistes,PERSON,1,['RG_9_8_43']
lincoln courtney artists management,ORG,1,['RG_9_8_69']
lincoln hospital,ORG,1,['RG_9_8_97']
lincoln university,ORG,1,['RG_9_8_148']
lionel,PERSON,1,['RG_9_8_207']
luther,PERSON,1,['RG9-8_ref4330']
louisville,GPE,1,['RG_9_8_67']
louisiana state,GPE,1,['RG_9_8_148']
louisa may alcott,ORG,1,['RG_9_8_121']
louis h. pollak,PERSON,1,['RG_9_8_55']
louie,PERSON,1,['RG_9_8_106']
lou grant,PERSON,1,['RG9-8_ref4330']
los boricuas,GPE,1,['RG_9_8_97']
lords,PERSON,1,['RG_9_8_97']
loose coalition,ORG,1,['RG_9_8_192']
long beach,GPE,1,['RG9_8_100']
loft,PERSON,1,['RG_9_8_106']
lodges,ORG,1,['RG_9_8_144']
lodge,GPE,1,['RG_9_8_144']
locus solus,WORK_OF_ART,1,['RG_9_8_58']
lo que ta pasando,PERSON,1,['RG_9_8_97']
little street,FAC,1,['RG_9_8_125']
little rock high school,ORG,1,['RG_9_8_204']
little rock central,ORG,1,['RG_9_8_204']
little league,ORG,1,['RG_9_8_89']
little boy,WORK_OF_ART,1,['RG_9_8_207']
lithuanian,NORP,1,['RG9-8_ref4324']
lithuania,GPE,1,['RG9-8_ref4324']
litany of atlanta,WORK_OF_ART,1,['RG9-8_ref4330']
lionel hampton,PERSON,1,['RG_9_8_98']
milwaukee bucks,ORG,1,['RG_9_8_56']
mimi,PERSON,1,['RG_9_8_69']
miniature labor department,ORG,1,['RG9-8_ref4329']
north street capital corporation,ORG,1,['RG_9_8_39']
"opportunities industrial center, inc.",ORG,1,['RG9-8_ref4329']
on the case,WORK_OF_ART,1,['RG_9_8_185']
olympics,EVENT,1,['RG_9_8_56']
olympic games,EVENT,1,['RG_9_8_56']
old masters,PERSON,1,['RG_9_8_118']
ohio state,ORG,1,['RG_9_8_204']
off-broadway,FAC,1,['RG_9_8_58']
of--,PERSON,1,['RG_9_8_55']
numero uno,PERSON,1,['RG_9_8_97']
nowprince hall,ORG,1,['RG_9_8_144']
northern nigeria,ORG,1,['RG_9_8_133']
northern alabama,LOC,1,['RG_9_8_115']
north street,LOC,1,['RG_9_8_39']
minisink,ORG,1,['RG_9_8_26']
north and south america,GPE,1,['RG_9_8_67']
north american,NORP,1,['RG_9_8_118']
norman lewis,PERSON,1,['RG_9_8_42']
norman granz,PERSON,1,['RG_9_8_106']
"noo jork,",WORK_OF_ART,1,['RG_9_8_97']
noo jork,PERSON,1,['RG_9_8_97']
noel coward,PERSON,1,['RG9-8_ref4324']
nile,LOC,1,['RG9-8_ref4330']
nigger chained,WORK_OF_ART,1,['RG_9_8_118']
nigel jackson,PERSON,1,['RG_9_8_42']
new york yankees,ORG,1,['RG9_8_100']
new york university's,ORG,1,['RG_9_8_52']
"opportunities industrialization centers, inc., oic",ORG,1,['RG9-8_ref4329']
orchard beach,GPE,1,['RG9-8_ref4328']
orchestra,ORG,1,['RG_9_8_98']
oriental american,NORP,1,['RG9-8_ref4324']
perkins,PERSON,1,['RG_9_8_115']
penn central,FAC,1,['RG_9_8_40']
peking,GPE,1,['RG_9_8_42']
pedro pietri,PERSON,1,['RG_9_8_97']
peale,ORG,1,['RG_9_8_132']
payne,PERSON,1,['RG_9_8_78']
paul o'dwyer,PERSON,1,['RG_9_8_111']
paul dunbar's,PERSON,1,['RG9-8_ref4330']
pat harris,PERSON,1,['RG_9_8_204']
pat dempsey,PERSON,1,['RG_9_8_59']
pastel,ORG,1,['RG_9_8_192']
parren mitchell,PERSON,1,['RG_9_8_204']
park department,ORG,1,['RG9-8_ref4328']
panama,GPE,1,['RG_9_8_101']
pan-africanist,NORP,1,['RG_9_8_185']
pan-africanism,ORG,1,['RG_9_8_67']
pan-african,NORP,1,['RG_9_8_67']
palmer hayden,PERSON,1,['RG_9_8_42']
paige,GPE,1,['RG_9_8_56']
owen johnson,PERSON,1,['RG_9_8_144']
our man flint,WORK_OF_ART,1,['RG_9_8_85']
our father / communion psalm,WORK_OF_ART,1,['RG_9_8_208']
otis thomas,PERSON,1,['RG_9_8_192']
ossie davis,PERSON,1,['RG_9_8_111']
ossawa tanner,ORG,1,['RG_9_8_192']
new york state office building,ORG,1,['RG_9_8_118']
new york state council for the arts,ORG,1,['RG_9_8_114']
new york state council,ORG,1,['RG_9_8_125']
nat,PERSON,1,['RG_9_8_106']
nassau coliseum,GPE,1,['RG_9_8_56']
nassau,LOC,1,['RG_9_8_56']
naboria,PERSON,1,['RG_9_8_97']
my cousin mamie,PERSON,1,['RG_9_8_78']
mu̱oz mar�_n rivera,PERSON,1,['RG_9_8_97']
muslims,NORP,1,['RG_9_8_144']
muse,GPE,1,['RG_9_8_70']
muddy waters,PERSON,1,['RG_9_8_106']
mr henderson,PERSON,1,['RG_9_8_201']
mozart,PERSON,1,['RG_9_8_69']
mother of the year,WORK_OF_ART,1,['RG_9_8_201']
moslems,NORP,1,['RG_9_8_144']
morgenthau,PERSON,1,['RG_9_8_110']
moon,PERSON,1,['RG_9_8_106']
moody's,ORG,1,['RG_9_8_40']
monty norris,PERSON,1,['RG_9_8_69']
monterey,GPE,1,['RG_9_8_106']
monte irvin,PERSON,1,['RG_9_8_55']
montague,GPE,1,['RG_9_8_125']
monroes,PERSON,1,['RG_9_8_56']
mobile oil,ORG,1,['RG_9_8_69']
mm-hm,PERSON,1,['RG_9_8_185']
mitchell,PERSON,1,['RG_9_8_114']
mistress mind from twelfth night,WORK_OF_ART,1,['RG_9_8_207']
mississippi state,GPE,1,['RG_9_8_121']
nassau county,GPE,1,['RG_9_8_144']
nat turner,PERSON,1,['RG_9_8_155']
new york of oic,GPE,1,['RG9-8_ref4329']
natalie,PERSON,1,['RG_9_8_110']
new york new york,GPE,1,['RG_9_8_58']
new york magazine,ORG,1,['RG_9_8_196']
new york harbor,LOC,1,['RG_9_8_106']
new york community college,ORG,1,['RG_9_8_69']
new york city--,GPE,1,['RG_9_8_204']
new york city's,GPE,1,['RG9-8_ref4329']
new york city police department,ORG,1,['RG_9_8_209']
new york city opera,ORG,1,['RG_9_8_69']
new york city dollars,GPE,1,['RG_9_8_59']
new jersey festival wyatt tee walker,EVENT,1,['RG_9_8_106']
new heritage repertory theatre,ORG,1,['RG_9_8_187']
new heritage repertory,ORG,1,['RG_9_8_187']
new grenada,ORG,1,['RG_9_8_67']
nellie letcher,PERSON,1,['RG_9_8_207']
negro yearbook���which,WORK_OF_ART,1,['RG_9_8_111']
negro ensemble,ORG,1,['RG_9_8_201']
nee���[coughs]���we're,PERSON,1,['RG_9_8_111']
nec,ORG,1,['RG9-8_ref4324']
neanderthal,NORP,1,['RG_9_8_192']
nda journal,ORG,1,['RG_9_8_52']
native americans,NORP,1,['RG_9_8_121']
native american,NORP,1,['RG_9_8_121']
national institute of education of hew,ORG,1,['RG9-8_ref4329']
national dental association,ORG,1,['RG_9_8_52']
national black,ORG,1,['RG_9_8_78']
latin writers,WORK_OF_ART,1,['RG_9_8_97']
latin american,NORP,1,['RG_9_8_208']
frasier,PERSON,1,['RG_9_8_52']
hawaii,GPE,1,['RG_9_8_70']
hindus,NORP,1,['RG_9_8_144']
herkimer street,FAC,1,['RG_9_8_70']
herbie hancock,ORG,1,['RG_9_8_106']
herb gutman's,PERSON,1,['RG_9_8_199']
heppingwhite,GPE,1,['RG_9_8_118']
henry parks,PERSON,1,['RG_9_8_196']
henry ossawa tanner,PERSON,1,['RG_9_8_192']
henry o. tanner,PERSON,1,['RG_9_8_132']
henry marsh,PERSON,1,['RG_9_8_209']
helen buttenwieser,PERSON,1,['RG_9_8_55']
helen armstead -johnson,PERSON,1,['RG_9_8_125']
health and hospital corporation,ORG,1,['RG9_8_100']
harry truman,PERSON,1,['RG_9_8_204']
guys and dolls,WORK_OF_ART,1,['RG9-8_ref4324']
harriet tubman,PERSON,1,['RG_9_8_114']
harlems,LOC,1,['RG_9_8_182']
harlem ymca,PERSON,1,['RG_9_8_26']
harlem usa,GPE,1,['RG_9_8_69']
harlem prep,PERSON,1,['RG_9_8_94']
harlem commonwealth,LOC,1,['RG_9_8_185']
harlem boys,PERSON,1,['RG_9_8_26']
hank aaron,PERSON,1,['RG_9_8_56']
hampton institute,ORG,1,['RG_9_8_111']
halley selassie,PERSON,1,['RG_9_8_69']
haile selassie,PERSON,1,['RG_9_8_69']
h.g. parks,PERSON,1,['RG_9_8_196']
hirsch,PERSON,1,['RG_9_8_196']
his own where,WORK_OF_ART,1,['RG_9_8_121']
hispanic americans,NORP,1,['RG_9_8_155']
homestead,GPE,1,['RG_9_8_207']
indigenous,NORP,1,['RG_9_8_69']
in honor of the brothers and sisters of reclamation site number one,WORK_OF_ART,1,['RG_9_8_118']
illinois,GPE,1,['RG_9_8_43']
igbo,PERSON,1,['RG_9_8_133']
icbo brooklyn local economic development corporation,ORG,1,['RG_9_8_185']
ibm,ORG,1,['RG_9_8_40']
iben benito,LOC,1,['RG_9_8_101']
iago on act 3 scene 3,LAW,1,['RG9-8_ref4330']
i'm forever blowing bubbles,WORK_OF_ART,1,['RG_9_8_207']
i am the darker brother,WORK_OF_ART,1,['RG9-8_ref4330']
i am the black,WORK_OF_ART,1,['RG9-8_ref4330']
h̩lio palmeiro,PERSON,1,['RG_9_8_114']
hyphenated-american,NORP,1,['RG_9_8_67']
hyde park,LOC,1,['RG_9_8_133']
huntington,ORG,1,['RG_9_8_144']
hunter college,ORG,1,['RG_9_8_78']
humphrey,PERSON,1,['RG_9_8_204']
hulett,ORG,1,['RG_9_8_125']
hughes high school,ORG,1,['RG_9_8_196']
hudson,LOC,1,['RG_9_8_106']
hubert humphrey,PERSON,1,['RG_9_8_204']
housing urban development,ORG,1,['RG_9_8_204']
house,ORG,1,['RG_9_8_58']
hotel chelsea,PERSON,1,['RG_9_8_125']
horace pippen,PERSON,1,['RG_9_8_132']
guys and dolls',WORK_OF_ART,1,['RG9-8_ref4324']
gutman,PERSON,1,['RG_9_8_199']
lagos,GPE,1,['RG_9_8_133']
fritz samuels,PERSON,1,['RG_9_8_111']
gentleperson,PERSON,1,['RG_9_8_42']
gentlemen's,ORG,1,['RG_9_8_42']
gene tunney,PERSON,1,['RG9-8_ref4330']
gate,ORG,1,['RG_9_8_187']
"garland foods, inc.",ORG,1,['RG_9_8_196']
ganja & hess,ORG,1,['RG_9_8_134']
gaines,PERSON,1,['RG_9_8_207']
gabriel prosser,PERSON,1,['RG_9_8_115']
g,ORG,1,['RG_9_8_69']
fund--,PRODUCT,1,['RG_9_8_55']
fulton street,FAC,1,['RG9-8_ref4329']
from slavery to freedom,WORK_OF_ART,1,['RG_9_8_67']
frito bandido,PERSON,1,['RG_9_8_101']
gus hawkins,PERSON,1,['RG_9_8_204']
freudian,NORP,1,['RG_9_8_42']
freemasons,ORG,1,['RG_9_8_67']
freemasonry,GPE,1,['RG_9_8_144']
freedom funds united foundation,ORG,1,['RG_9_8_201']
freedom funds united,ORG,1,['RG_9_8_201']
freedom fund united culture train,ORG,1,['RG_9_8_201']
freedom fund cultural train,ORG,1,['RG_9_8_201']
freedom cultural train,ORG,1,['RG_9_8_201']
fred stauffer,PERSON,1,['RG_9_8_69']
fred richman,PERSON,1,['RG_9_8_59']
fred eversley,PERSON,1,['RG_9_8_42']
fred durant,PERSON,1,['RG_9_8_196']
geoffrey,PERSON,1,['RG_9_8_125']
george d. cannon,PERSON,1,['RG_9_8_55']
george e. johnson,PERSON,1,['RG_9_8_196']
george shirley,PERSON,1,['RG_9_8_69']
guinea,GPE,1,['RG_9_8_133']
guggenheim,FAC,1,['RG_9_8_98']
guernica,PERSON,1,['RG_9_8_42']
grove press,ORG,1,['RG_9_8_125']
greene street,FAC,1,['RG_9_8_118']
greek,NORP,1,['RG_9_8_97']
grandmaster,PERSON,1,['RG_9_8_144']
gowon,PERSON,1,['RG_9_8_133']
gottlieb,PERSON,1,['RG_9_8_134']
gordon j. davis,PERSON,1,['RG9-8_ref4328']
goodman,ORG,1,['RG_9_8_98']
golden west,FAC,1,['RG_9_8_69']
gobineau,PERSON,1,['RG_9_8_111']
globetrotters,LOC,1,['RG_9_8_26']
glad,PERSON,1,['RG_9_8_208']
girls high school,ORG,1,['RG9-8_ref4329']
gilpin,ORG,1,['RG9-8_ref4330']
gilliam,PERSON,1,['RG_9_8_132']
gil scott,PERSON,1,['RG_9_8_186']
giants,ORG,1,['RG_9_8_55']
giancarlo nanni,PERSON,1,['RG_9_8_58']
ghanaians,NORP,1,['RG_9_8_133']
george weisman,PERSON,1,['RG_9_8_132']
george washington's,PERSON,1,['RG_9_8_67']
george walker,PERSON,1,['RG_9_8_125']
interior,ORG,1,['RG_9_8_43']
international paper,ORG,1,['RG_9_8_40']
international theater festival,EVENT,1,['RG_9_8_58']
jose,PERSON,1,['RG_9_8_97']
julius irving,PERSON,1,['RG_9_8_56']
julius,PERSON,1,['RG_9_8_56']
judy gerber,PERSON,1,['RG_9_8_192']
judith rabkin,PERSON,1,['RG9_8_100']
joyce jackson,PERSON,1,['RG_9_8_192']
joyce griffin,PERSON,1,['RG_9_8_78']
joyce,PERSON,1,['RG_9_8_106']
joshua johnson,PERSON,1,['RG_9_8_132']
joseph cullman,PERSON,1,['RG_9_8_132']
jose-angel-figueroa,PERSON,1,['RG_9_8_97']
jose-angel figueroa,PERSON,1,['RG_9_8_97']
jose angel-figueroa,PERSON,1,['RG_9_8_97']
johnston,GPE,1,['RG_9_8_59']
ira aldridge--,PERSON,1,['RG9-8_ref4330']
johnson publishing company,ORG,1,['RG_9_8_196']
johnson publishing,ORG,1,['RG_9_8_196']
"johnson products, inc.",ORG,1,['RG_9_8_196']
johnny hodges,PERSON,1,['RG_9_8_106']
john steptoe,PERSON,1,['RG_9_8_121']
john patterson,PERSON,1,['RG_9_8_182']
john maynard,PERSON,1,['RG_9_8_70']
john lindsay,PERSON,1,['RG_9_8_209']
john kirby,PERSON,1,['RG_9_8_98']
john kennedy,PERSON,1,['RG_9_8_209']
john houseman,PERSON,1,['RG_9_8_125']
john hope franklin's,PERSON,1,['RG_9_8_67']
jurak��n bwanas,PERSON,1,['RG_9_8_97']
k.c.,GPE,1,['RG_9_8_208']
kalimba,PERSON,1,['RG_9_8_186']
katherine dunham,PERSON,1,['RG_9_8_114']
lafayette,ORG,1,['RG9-8_ref4330']
lady,PERSON,1,['RG9-8_ref4324']
labor department,ORG,1,['RG9-8_ref4329']
labor,ORG,1,['RG_9_8_204']
labanotation,PERSON,1,['RG_9_8_114']
la tus artists,WORK_OF_ART,1,['RG_9_8_43']
la scala,PERSON,1,['RG_9_8_69']
la mama's,FAC,1,['RG_9_8_58']
la belle m.,EVENT,1,['RG_9_8_69']
l.a.,GPE,1,['RG_9_8_209']
kunta kinte,PERSON,1,['RG_9_8_56']
korean,NORP,1,['RG_9_8_58']
koran,WORK_OF_ART,1,['RG9_8_100']
kool-aid,ORG,1,['RG_9_8_39']
kojak savalas,PERSON,1,['RG_9_8_26']
kitty kirby,PERSON,1,['RG_9_8_110']
king,PERSON,1,['RG_9_8_144']
kilson,PERSON,1,['RG_9_8_82']
kentucky,GPE,1,['RG_9_8_67']
kenny webbs,PERSON,1,['RG_9_8_78']
kenneth clarke's,PERSON,1,['RG_9_8_78']
kenneth clarke,PERSON,1,['RG_9_8_67']
kennedy high school,ORG,1,['RG9_8_100']
kennedy airport,FAC,1,['RG_9_8_97']
ken gibson,PERSON,1,['RG_9_8_209']
john hope franklin,PERSON,1,['RG_9_8_67']
john hammond,PERSON,1,['RG_9_8_208']
john coltrane,PERSON,1,['RG_9_8_98']
jazz philharmonic,ORG,1,['RG_9_8_106']
jazz,ORG,1,['RG_9_8_106']
java,ORG,1,['RG_9_8_192']
jamestown,GPE,1,['RG_9_8_89']
james weeks,PERSON,1,['RG_9_8_70']
james washington,PERSON,1,['RG_9_8_144']
james w. leach,PERSON,1,['RG_9_8_118']
james p. murray,PERSON,1,['RG_9_8_85']
james marcellus murray,PERSON,1,['RG_9_8_98']
james lyons,PERSON,1,['RG_9_8_98']
james hulett,PERSON,1,['RG_9_8_125']
james harris,PERSON,1,['RG_9_8_56']
james earl,PERSON,1,['RG9-8_ref4330']
james bond,PERSON,1,['RG_9_8_85']
james baldwin,PERSON,1,['RG_9_8_187']
james bailey,PERSON,1,['RG_9_8_208']
jake lawrence,PERSON,1,['RG_9_8_132']
jacob lawrence,PERSON,1,['RG_9_8_132']
jack johnson,PERSON,1,['RG9-8_ref4330']
jack dempsey,PERSON,1,['RG9-8_ref4330']
j.d.,GPE,1,['RG_9_8_134']
j. rosamond johnson,PERSON,1,['RG_9_8_114']
j,PERSON,1,['RG_9_8_56']
islip,ORG,1,['RG9_8_100']
isaac newton,ORG,1,['RG_9_8_70']
ireland,GPE,1,['RG_9_8_56']
jazz party,ORG,1,['RG_9_8_207']
jazz quartet,PERSON,1,['RG_9_8_69']
john boune,PERSON,1,['RG_9_8_196']
jean blackwell hudson,PERSON,1,['RG_9_8_111']
john amos,PERSON,1,['RG_9_8_56']
joel chandler harris,PERSON,1,['RG_9_8_121']
joe williams,PERSON,1,['RG_9_8_106']
joe overstreet,PERSON,1,['RG_9_8_42']
joe dimaggio,PERSON,1,['RG_9_8_26']
joe chino,PERSON,1,['RG_9_8_58']
joe,PERSON,1,['RG_9_8_134']
jimmy lyons,PERSON,1,['RG_9_8_106']
jimmy carter,PERSON,1,['RG_9_8_204']
jim turner,PERSON,1,['RG_9_8_155']
jim rose,PERSON,1,['RG_9_8_111']
jim robinson,PERSON,1,['RG_9_8_106']
jim murray,PERSON,1,['RG_9_8_85']
jim beckworth,PERSON,1,['RG_9_8_67']
jet,WORK_OF_ART,1,['RG_9_8_78']
jesuit,NORP,1,['RG_9_8_208']
jesse jackson,PERSON,1,['RG_9_8_204']
jersey city,GPE,1,['RG_9_8_52']
jersey,GPE,1,['RG_9_8_182']
jeff,PERSON,1,['RG_9_8_192']
jeddah,PERSON,1,['RG_9_8_118']
jeannie faulkner,PERSON,1,['RG_9_8_69']
jean-claude van itallie's,PERSON,1,['RG_9_8_58']
jean hutson,PERSON,1,['RG9-8_ref4330']
jean bond,PERSON,1,['RG_9_8_121']
zodiac cecil payne,WORK_OF_ART,1,['RG_9_8_186']
