entity,entity_type,frequency,doc_id,match_id,match_name,match_score
birmingham,GPE,1,['RG_9_8_132'],Q2256,Birmingham,100.0
billy melchionni,PERSON,1,['RG_9_8_56'],,,
billy mays,PERSON,1,['RG_9_8_26'],Q58889,Billy Mays,100.0
billy carbone,PERSON,1,['RG_9_8_106'],Q36069417,Genetic mapping uncovers cis-regulatory landscape of RNA editing.,21.0
bill robins,PERSON,1,['RG_9_8_125'],Q862416,Bill Robinson,92.0
bill johnson,PERSON,1,['RG_9_8_209'],Q339036,Bill Johnson,100.0
bill bricker,PERSON,1,['RG_9_8_26'],Q2842728,Bricker Amendment,55.0
bill bojangles robinson,PERSON,1,['RG_9_8_125'],Q862416,Bill Robinson,100.0
big man: the legend of john henry,WORK_OF_ART,1,['RG_9_8_106'],Q16532596,Big Man: The Legend of John Henry,100.0
francis c. rivers,PERSON,1,['RG_9_8_55'],Q28047954,First Creek,44.0
frankenstein,PERSON,1,['RG_9_8_134'],Q23036,Frankenstein,100.0
franziska,GPE,1,['RG_9_8_58'],Q155104,520 Franziska,100.0
marian wright edelman,PERSON,1,['RG_9_8_204'],Q1896700,Marian Wright Edelman,100.0
maxwell house,ORG,1,['RG_9_8_39'],Q3306551,Maxwell House,100.0
max mcgrath,PERSON,1,['RG_9_8_125'],Q96103391,Max McGrath-Horn,81.0
maurice lucas,PERSON,1,['RG_9_8_56'],Q658347,Maurice Lucas,100.0
massachusetts,GPE,1,['RG_9_8_144'],Q771,Massachusetts,100.0
masonry,PERSON,1,['RG_9_8_144'],Q47401,Masonry,100.0
marvin barnes,PERSON,1,['RG_9_8_56'],Q2332259,Marvin Barnes,100.0
martin kilson,PERSON,1,['RG_9_8_82'],Q54803650,Martin Luther Kilson,100.0
martha raye,PERSON,1,['RG_9_8_208'],Q435236,Martha Raye,100.0
martha graham,PERSON,1,['RG_9_8_114'],Q487604,Martha Graham,100.0
mars,LOC,1,['RG9_8_100'],Q111,Mars,100.0
marilyn monroe,PERSON,1,['RG9-8_ref4324'],Q4616,Marilyn Monroe,100.0
marianne brown,PERSON,1,['RG_9_8_70'],Q19865738,Marianne C. Brown,93.0
maria greco,PERSON,1,['RG_9_8_201'],Q57909812,Maria Greco,100.0
lynn sharpe,PERSON,1,['RG_9_8_78'],Q37396296,Update in hospital palliative care.,27.0
maria arroyo,PERSON,1,['RG_9_8_69'],Q21827116,Arroyo María,100.0
marauder,ORG,1,['RG_9_8_26'],Q836438,B-26 Marauder,100.0
mao,PERSON,1,['RG_9_8_97'],Q5816,Mao Zedong,100.0
manhattan state hospital,ORG,1,['RG9_8_100'],Q7589100,St. Joseph's Chapel of the Manhattan State Hospital,65.0
manhattan college,ORG,1,['RG9_8_100'],Q2749572,Manhattan College,100.0
manhattan beach,GPE,1,['RG9-8_ref4328'],Q568610,Manhattan Beach,100.0
mandy,PERSON,1,['RG9-8_ref4330'],Q69488,MDMA,100.0
malcolm x.,PERSON,1,['RG_9_8_114'],Q43303,Malcolm X,100.0
mahalia jackson,PERSON,1,['RG_9_8_106'],Q206466,Mahalia Jackson,100.0
mahalia,ORG,1,['RG_9_8_106'],Q206466,Mahalia Jackson,100.0
madison square,FAC,1,['RG_9_8_26'],Q110000,Madison Square and Madison Square Park,100.0
macy,ORG,1,['RG_9_8_43'],Q963605,Macy,100.0
maynard,GPE,1,['RG_9_8_209'],Q264442,5132 Maynard,100.0
mba,WORK_OF_ART,1,['RG_9_8_39'],Q191701,Master of Business Administration,100.0
mccoy,PRODUCT,1,['RG_9_8_208'],Q16351,Leonard McCoy,100.0
meadow park,GPE,1,['RG9-8_ref4328'],Q3303777,Meadow Park,100.0
milwaukee,GPE,1,['RG_9_8_56'],Q37836,Milwaukee,100.0
milton grayson,PERSON,1,['RG_9_8_208'],,,
mills-thompson,ORG,1,['RG_9_8_125'],Q94129402,Mills Thompson,100.0
militaristic,PERSON,1,['RG_9_8_186'],Q702868,Japanese militarism,62.0
mildred montgomery,PERSON,1,['RG_9_8_196'],Q52667296,Efficacy and safety of topical selamectin to eradicate pinworm (Syphacia spp.) infections in rats (Rattus norvegicus) and mice (Mus musculus).,25.0
midwestern,NORP,1,['RG_9_8_42'],Q186545,Midwestern United States,95.0
midtown gallery,ORG,1,['RG_9_8_192'],Q72883600,Midtown Galleries,88.0
middle-atlantic,LOC,1,['RG_9_8_89'],Q632014,Mid-Atlantic,100.0
middle eastern,LOC,1,['RG_9_8_40'],Q62084668,Middle Eastern,100.0
michael card,PERSON,1,['RG_9_8_110'],Q6829094,Michael Card,100.0
mgm,ORG,1,['RG_9_8_134'],Q179200,Metro-Goldwyn-Mayer,100.0
mexico,GPE,1,['RG_9_8_118'],Q96,Mexico,100.0
metropolitan opera house,ORG,1,['RG_9_8_69'],Q188031,Metropolitan Opera House,100.0
merrick boulevard,FAC,1,['RG9-8_ref4329'],Q23091363,Merrick Boulevard buses,85.0
mercer street,FAC,1,['RG_9_8_125'],Q3306319,Mercer Street,100.0
mental illness,ORG,1,['RG9_8_100'],Q12135,mental disorder,100.0
meme perlini,PERSON,1,['RG_9_8_58'],Q3854540,Memè Perlini,100.0
melvin van peebles',PERSON,1,['RG_9_8_134'],Q2531955,Melvin Van Peebles,100.0
melchionni,ORG,1,['RG_9_8_56'],Q2332272,Bill Melchionni,100.0
melba tollivers,PERSON,1,['RG_9_8_78'],Q6811676,Melba Tolliver,97.0
melba moore,PERSON,1,['RG_9_8_196'],Q448876,Melba Moore,100.0
mel lewis,PERSON,1,['RG_9_8_208'],Q955597,Mel Lewis,100.0
mel jones,PERSON,1,['RG_9_8_208'],Q6810744,Mel Jones,100.0
medicine and dentistry,ORG,1,['RG_9_8_52'],Q76585818,MEDICINE AND DENTISTRY,100.0
meadowlark,GPE,1,['RG_9_8_26'],Q6803389,Meadowlark,100.0
11:30pm,GPE,1,['RG_9_8_106'],Q55813170,23:30,93.0
lyndon johnson,PERSON,1,['RG9-8_ref4329'],Q9640,Lyndon B. Johnson,100.0
latin new york,LOC,1,['RG_9_8_97'],Q17081895,New York Latin ACE Awards,72.0
lerone bennett's,PERSON,1,['RG_9_8_67'],Q5467529,Forced into Glory,32.0
lillian roberts,PERSON,1,['RG9-8_ref4328'],Q6548191,Lillian Roberts,100.0
lift every voice and sing,WORK_OF_ART,1,['RG_9_8_114'],Q6545614,Lift Every Voice and Sing,100.0
life was unfair,WORK_OF_ART,1,['RG_9_8_204'],Q43186908,Life's unfair.,79.0
lewis jones,PERSON,1,['RG_9_8_208'],Q3237297,Lewis Jones,100.0
lewis,PERSON,1,['RG_9_8_208'],Q115081,Lewis County,100.0
levitan,GPE,1,['RG_9_8_204'],Q211356,Isaac Levitan,100.0
let's--,PERSON,1,['RG_9_8_82'],Q3192,Let's Go,77.0
lester young,PERSON,1,['RG_9_8_208'],Q110714,Lester Young,100.0
lester,GPE,1,['RG_9_8_208'],Q67946,Lester,100.0
les mccann,PERSON,1,['RG_9_8_186'],Q562912,Les McCann,100.0
les alston,PERSON,1,['RG_9_8_199'],Q22092214,Alston Bobb,67.0
les,PERSON,1,['RG_9_8_199'],Q1013,Lesotho,100.0
lerone bennett,PERSON,1,['RG_9_8_67'],Q6528868,"Lerone Bennett, Jr.",100.0
lynch center,FAC,1,['RG_9_8_110'],Q1192749,250 Vesey Street,50.0
leroi jones,PERSON,1,['RG_9_8_118'],Q354783,Amiri Baraka,100.0
leonard,PERSON,1,['RG_9_8_155'],Q762,Leonardo da Vinci,100.0
leon dodson,PERSON,1,['RG_9_8_106'],Q80221808,Complications associated with the placement of dental implants,25.0
leon,PERSON,1,['RG_9_8_208'],Q8853,Leo,100.0
lehman college,ORG,1,['RG9_8_100'],Q1128593,Lehman College,100.0
legal defense fund,ORG,1,['RG_9_8_55'],Q6517482,Legal defense fund,100.0
lee elder,PERSON,1,['RG_9_8_56'],Q6513528,Lee Elder,100.0
lee,PERSON,1,['RG_9_8_39'],Q80,Tim Berners-Lee,100.0
league,ORG,1,['RG_9_8_110'],Q170156,confederation,100.0
lawrence-holder,PERSON,1,['RG_9_8_114'],Q88979018,Lawrence Holder,100.0
lawrence,PERSON,1,['RG_9_8_132'],Q34970,D. H. Lawrence,100.0
latus artistes,PERSON,1,['RG_9_8_43'],,,
lincoln courtney artists management,ORG,1,['RG_9_8_69'],,,
lincoln hospital,ORG,1,['RG_9_8_97'],Q6550756,Lincoln Hospital,100.0
lincoln university,ORG,1,['RG_9_8_148'],Q1048626,Lincoln University,100.0
lionel,PERSON,1,['RG_9_8_207'],Q313846,"Lionel of Antwerp, 1st Duke of Clarence",100.0
luther,PERSON,1,['RG9-8_ref4330'],Q9554,Martin Luther,100.0
louisville,GPE,1,['RG_9_8_67'],Q43668,Louisville,100.0
louisiana state,GPE,1,['RG_9_8_148'],Q1588,Louisiana,91.0
louisa may alcott,ORG,1,['RG_9_8_121'],Q185696,Louisa May Alcott,100.0
louis h. pollak,PERSON,1,['RG_9_8_55'],Q6687322,Louis H. Pollak,100.0
louie,PERSON,1,['RG_9_8_106'],Q23536,Louie,100.0
lou grant,PERSON,1,['RG9-8_ref4330'],Q421733,Lou Grant,100.0
los boricuas,GPE,1,['RG_9_8_97'],Q16275059,Los Boricuas,100.0
lords,PERSON,1,['RG_9_8_97'],Q233118,Traci Lords,100.0
loose coalition,ORG,1,['RG_9_8_192'],Q43306468,Nationalist Front,55.0
long beach,GPE,1,['RG9_8_100'],Q16739,Long Beach,100.0
loft,PERSON,1,['RG_9_8_106'],Q479981,Loft,100.0
lodges,ORG,1,['RG_9_8_144'],Q26381302,Lodges,100.0
lodge,GPE,1,['RG_9_8_144'],Q277760,gatehouse,100.0
locus solus,WORK_OF_ART,1,['RG_9_8_58'],Q2913641,Locus Solus,100.0
lo que ta pasando,PERSON,1,['RG_9_8_97'],,,
little street,FAC,1,['RG_9_8_125'],Q26293467,"10, Little Street",90.0
little rock high school,ORG,1,['RG_9_8_204'],Q22911234,Little Rock High School,100.0
little rock central,ORG,1,['RG_9_8_204'],Q1140040,Little Rock Central High School,78.0
little league,ORG,1,['RG_9_8_89'],Q608201,Little League Baseball,100.0
little boy,WORK_OF_ART,1,['RG_9_8_207'],Q181013,Little Boy,100.0
lithuanian,NORP,1,['RG9-8_ref4324'],Q9083,Lithuanian,100.0
lithuania,GPE,1,['RG9-8_ref4324'],Q37,Lithuania,100.0
litany of atlanta,WORK_OF_ART,1,['RG9-8_ref4330'],,,
lionel hampton,PERSON,1,['RG_9_8_98'],Q313525,Lionel Hampton,100.0
milwaukee bucks,ORG,1,['RG_9_8_56'],Q169637,Milwaukee Bucks,100.0
mimi,PERSON,1,['RG_9_8_69'],Q41076,Mariah Carey,100.0
miniature labor department,ORG,1,['RG9-8_ref4329'],,,
north street capital corporation,ORG,1,['RG_9_8_39'],,,
"opportunities industrial center, inc.",ORG,1,['RG9-8_ref4329'],,,
on the case,WORK_OF_ART,1,['RG_9_8_185'],Q74124802,On the case,100.0
olympics,EVENT,1,['RG_9_8_56'],Q5389,Olympic Games,100.0
olympic games,EVENT,1,['RG_9_8_56'],Q5389,Olympic Games,100.0
old masters,PERSON,1,['RG_9_8_118'],Q435977,Old Masters,100.0
ohio state,ORG,1,['RG_9_8_204'],Q309331,Ohio State University,100.0
off-broadway,FAC,1,['RG_9_8_58'],Q1058828,Off-Broadway,100.0
of--,PERSON,1,['RG_9_8_55'],Q824,Oregon,50.0
numero uno,PERSON,1,['RG_9_8_97'],Q262249,John Cavil,100.0
nowprince hall,ORG,1,['RG_9_8_144'],,,
northern nigeria,ORG,1,['RG_9_8_133'],Q3509092,Northern Region,100.0
northern alabama,LOC,1,['RG_9_8_115'],Q71181150,Tetanus in northern Alabama,74.0
north street,LOC,1,['RG_9_8_39'],Q619114,North Street,100.0
minisink,ORG,1,['RG_9_8_26'],Q3428372,Minisink,100.0
north and south america,GPE,1,['RG_9_8_67'],Q104628369,Racism in North and South America,82.0
north american,NORP,1,['RG_9_8_118'],Q7754336,The North American,100.0
norman lewis,PERSON,1,['RG_9_8_42'],Q3740646,Norman Lewis,100.0
norman granz,PERSON,1,['RG_9_8_106'],Q1382555,Norman Granz,100.0
"noo jork,",WORK_OF_ART,1,['RG_9_8_97'],,,
noo jork,PERSON,1,['RG_9_8_97'],,,
noel coward,PERSON,1,['RG9-8_ref4324'],Q298388,Noël Coward,100.0
nile,LOC,1,['RG9-8_ref4330'],Q3392,Nile,100.0
nigger chained,WORK_OF_ART,1,['RG_9_8_118'],,,
nigel jackson,PERSON,1,['RG_9_8_42'],Q94131450,Nigel Jackson,100.0
new york yankees,ORG,1,['RG9_8_100'],Q213417,New York Yankees,100.0
new york university's,ORG,1,['RG_9_8_52'],Q13652966,New York University Shanghai,86.0
"opportunities industrialization centers, inc., oic",ORG,1,['RG9-8_ref4329'],,,
orchard beach,GPE,1,['RG9-8_ref4328'],Q7100175,Orchard Beach,100.0
orchestra,ORG,1,['RG_9_8_98'],Q42998,orchestra,100.0
oriental american,NORP,1,['RG9-8_ref4324'],Q20881019,An American Oriental,92.0
perkins,PERSON,1,['RG_9_8_115'],Q172072,Larry Perkins,100.0
penn central,FAC,1,['RG_9_8_40'],Q1428642,Penn Central Transportation Company,100.0
peking,GPE,1,['RG_9_8_42'],Q956,Beijing,100.0
pedro pietri,PERSON,1,['RG_9_8_97'],Q3898706,Pedro Pietri,100.0
peale,ORG,1,['RG_9_8_132'],Q43296,Wake Island,100.0
payne,PERSON,1,['RG_9_8_78'],Q2282633,Payne,100.0
paul o'dwyer,PERSON,1,['RG_9_8_111'],Q7152778,Paul O'Dwyer,100.0
paul dunbar's,PERSON,1,['RG9-8_ref4330'],Q102257474,M.S. 301 Paul L. Dunbar,76.0
pat harris,PERSON,1,['RG_9_8_204'],Q7143519,Pat Harris,100.0
pat dempsey,PERSON,1,['RG_9_8_59'],Q63869214,Psychometric Properties of the Merrill–Palmer–Revised Scales of Development in Preschool Children With Autism Spectrum Disorder,14.0
pastel,ORG,1,['RG_9_8_192'],Q189085,pastel,100.0
parren mitchell,PERSON,1,['RG_9_8_204'],Q2695539,Parren Mitchell,100.0
park department,ORG,1,['RG9-8_ref4328'],Q1894232,New York City Department of Parks and Recreation,73.0
panama,GPE,1,['RG_9_8_101'],Q804,Panama,100.0
pan-africanist,NORP,1,['RG_9_8_185'],Q775460,Pan Africanist Congress of Azania,76.0
pan-africanism,ORG,1,['RG_9_8_67'],Q282739,Pan-Africanism,100.0
pan-african,NORP,1,['RG_9_8_67'],Q2418127,Pan African FC,100.0
palmer hayden,PERSON,1,['RG_9_8_42'],Q58501903,Caricature and the New Negro in the Work of Archibald Motley Jr. and Palmer Hayden,28.0
paige,GPE,1,['RG_9_8_56'],Q233962,Elaine Paige,100.0
owen johnson,PERSON,1,['RG_9_8_144'],Q1598125,Owen Johnson,100.0
our man flint,WORK_OF_ART,1,['RG_9_8_85'],Q1200038,Our Man Flint,100.0
our father / communion psalm,WORK_OF_ART,1,['RG_9_8_208'],,,
otis thomas,PERSON,1,['RG_9_8_192'],Q59747946,Thomas Otis,100.0
ossie davis,PERSON,1,['RG_9_8_111'],Q515632,Ossie Davis,100.0
ossawa tanner,ORG,1,['RG_9_8_192'],Q1374436,Henry Ossawa Tanner,81.0
new york state office building,ORG,1,['RG_9_8_118'],Q9188,Empire State Building,71.0
new york state council for the arts,ORG,1,['RG_9_8_114'],Q7014063,New York State Council on the Arts,90.0
new york state council,ORG,1,['RG_9_8_125'],Q7014063,New York State Council on the Arts,79.0
nat,PERSON,1,['RG_9_8_106'],Q11182,Network Address Translation,100.0
nassau coliseum,GPE,1,['RG_9_8_56'],Q1048921,Nassau Veterans Memorial Coliseum,100.0
nassau,LOC,1,['RG_9_8_56'],Q2467,Nassau,100.0
naboria,PERSON,1,['RG_9_8_97'],Q6037085,Naboría,100.0
my cousin mamie,PERSON,1,['RG_9_8_78'],,,
mu̱oz mar�_n rivera,PERSON,1,['RG_9_8_97'],,,
muslims,NORP,1,['RG_9_8_144'],Q47740,Muslim,100.0
muse,GPE,1,['RG_9_8_70'],Q22151,Muse,100.0
muddy waters,PERSON,1,['RG_9_8_106'],Q220707,Muddy Waters,100.0
mr henderson,PERSON,1,['RG_9_8_201'],Q7816159,Tom Henderson,88.0
mozart,PERSON,1,['RG_9_8_69'],Q254,Wolfgang Amadeus Mozart,100.0
mother of the year,WORK_OF_ART,1,['RG_9_8_201'],Q25498982,Mother of the Year,100.0
moslems,NORP,1,['RG_9_8_144'],Q47740,Muslim,100.0
morgenthau,PERSON,1,['RG_9_8_110'],Q77161,Hans Morgenthau,100.0
moon,PERSON,1,['RG_9_8_106'],Q405,Moon,100.0
moody's,ORG,1,['RG_9_8_40'],Q675585,Moody's Corporation,100.0
monty norris,PERSON,1,['RG_9_8_69'],Q98239644,Optimal Multichannel Artifact Prediction and Removal for Neural Stimulation and Brain Machine Interfaces,16.0
monterey,GPE,1,['RG_9_8_106'],Q108072,Monterey County,100.0
monte irvin,PERSON,1,['RG_9_8_55'],Q4356515,Monte Irvin,100.0
montague,GPE,1,['RG_9_8_125'],Q33180,Montague,100.0
monroes,PERSON,1,['RG_9_8_56'],Q7752073,The Monroes,100.0
mobile oil,ORG,1,['RG_9_8_69'],Q156238,ExxonMobil,95.0
mm-hm,PERSON,1,['RG_9_8_185'],Q836,Myanmar,60.0
mitchell,PERSON,1,['RG_9_8_114'],Q112442,Mitchell County,100.0
mistress mind from twelfth night,WORK_OF_ART,1,['RG_9_8_207'],,,
mississippi state,GPE,1,['RG_9_8_121'],Q1939211,Mississippi State University,100.0
nassau county,GPE,1,['RG_9_8_144'],Q54064,Nassau County,100.0
nat turner,PERSON,1,['RG_9_8_155'],Q329730,Nat Turner,100.0
new york of oic,GPE,1,['RG9-8_ref4329'],Q6694759,Lt. Warren Eaton Airport,33.0
natalie,PERSON,1,['RG_9_8_110'],Q154266,448 Natalie,100.0
new york new york,GPE,1,['RG_9_8_58'],Q60,New York City,100.0
new york magazine,ORG,1,['RG_9_8_196'],Q1507987,New York Magazine,100.0
new york harbor,LOC,1,['RG_9_8_106'],Q1138301,New York Harbor,100.0
new york community college,ORG,1,['RG_9_8_69'],Q5134090,Clinton Community College,87.0
new york city--,GPE,1,['RG_9_8_204'],Q60,New York City,100.0
new york city's,GPE,1,['RG9-8_ref4329'],Q7733,New York City Subway,86.0
new york city police department,ORG,1,['RG_9_8_209'],Q328473,New York City Police Department,100.0
new york city opera,ORG,1,['RG_9_8_69'],Q181813,New York City Opera,100.0
new york city dollars,GPE,1,['RG_9_8_59'],Q6859741,Million Dollar Corner,48.0
new jersey festival wyatt tee walker,EVENT,1,['RG_9_8_106'],,,
new heritage repertory theatre,ORG,1,['RG_9_8_187'],,,
new heritage repertory,ORG,1,['RG_9_8_187'],,,
new grenada,ORG,1,['RG_9_8_67'],Q7007850,New Grenada,100.0
nellie letcher,PERSON,1,['RG_9_8_207'],,,
negro yearbook���which,WORK_OF_ART,1,['RG_9_8_111'],,,
negro ensemble,ORG,1,['RG_9_8_201'],Q17082843,Negro Ensemble Company,78.0
nee���[coughs]���we're,PERSON,1,['RG_9_8_111'],,,
nec,ORG,1,['RG9-8_ref4324'],Q219203,NEC,100.0
neanderthal,NORP,1,['RG_9_8_192'],Q40171,Neanderthal,100.0
nda journal,ORG,1,['RG_9_8_52'],Q27714336,NDA journal,100.0
native americans,NORP,1,['RG_9_8_121'],Q36747,indigenous peoples of America,100.0
native american,NORP,1,['RG_9_8_121'],Q36747,indigenous peoples of America,100.0
national institute of education of hew,ORG,1,['RG9-8_ref4329'],,,
national dental association,ORG,1,['RG_9_8_52'],Q15995342,National Dental Association,100.0
national black,ORG,1,['RG_9_8_78'],Q6971024,National Black Network,78.0
latin writers,WORK_OF_ART,1,['RG_9_8_97'],Q42750492,A handlist of the Latin writers of Great Britain and Ireland before 1540,74.0
latin american,NORP,1,['RG_9_8_208'],Q16799549,Latin Americans,97.0
frasier,PERSON,1,['RG_9_8_52'],Q209282,Frasier,100.0
hawaii,GPE,1,['RG_9_8_70'],Q782,Hawaii,100.0
hindus,NORP,1,['RG_9_8_144'],Q16995471,Hindus,100.0
herkimer street,FAC,1,['RG_9_8_70'],Q68945090,Herkimer Street,100.0
herbie hancock,ORG,1,['RG_9_8_106'],Q105875,Herbie Hancock,100.0
herb gutman's,PERSON,1,['RG_9_8_199'],,,
heppingwhite,GPE,1,['RG_9_8_118'],,,
henry parks,PERSON,1,['RG_9_8_196'],Q1607143,Henry Parkes,96.0
henry ossawa tanner,PERSON,1,['RG_9_8_192'],Q1374436,Henry Ossawa Tanner,100.0
henry o. tanner,PERSON,1,['RG_9_8_132'],Q1374436,Henry Ossawa Tanner,100.0
henry marsh,PERSON,1,['RG_9_8_209'],Q506113,Henry Marsh,100.0
helen buttenwieser,PERSON,1,['RG_9_8_55'],Q13561593,Helen Lehman Buttenwieser,84.0
helen armstead -johnson,PERSON,1,['RG_9_8_125'],Q36733933,Introgression mapping in the grasses.,34.0
health and hospital corporation,ORG,1,['RG9_8_100'],Q30282654,Health and Hospital Corporation,100.0
harry truman,PERSON,1,['RG_9_8_204'],Q11613,Harry S. Truman,100.0
guys and dolls,WORK_OF_ART,1,['RG9-8_ref4324'],Q796988,Guys and Dolls,100.0
harriet tubman,PERSON,1,['RG_9_8_114'],Q102870,Harriet Tubman,100.0
harlems,LOC,1,['RG_9_8_182'],Q9920,Haarlem,93.0
harlem ymca,PERSON,1,['RG_9_8_26'],Q5128957,Harlem YMCA,100.0
harlem usa,GPE,1,['RG_9_8_69'],Q597451,Harlem River,78.0
harlem prep,PERSON,1,['RG_9_8_94'],,,
harlem commonwealth,LOC,1,['RG_9_8_185'],,,
harlem boys,PERSON,1,['RG_9_8_26'],Q16208984,Boys Choir of Harlem,71.0
hank aaron,PERSON,1,['RG_9_8_56'],Q215777,Hank Aaron,100.0
hampton institute,ORG,1,['RG_9_8_111'],Q1797817,Hampton University,100.0
halley selassie,PERSON,1,['RG_9_8_69'],,,
haile selassie,PERSON,1,['RG_9_8_69'],Q41178,Haile Selassie I,100.0
h.g. parks,PERSON,1,['RG_9_8_196'],Q96825681,G-H Park,94.0
hirsch,PERSON,1,['RG_9_8_196'],Q65255,Paul Hirsch,100.0
his own where,WORK_OF_ART,1,['RG_9_8_121'],Q63161489,John Alexander Radcliffe,32.0
hispanic americans,NORP,1,['RG_9_8_155'],Q58669,Hispanic and Latino Americans,78.0
homestead,GPE,1,['RG_9_8_207'],Q280557,Homestead,100.0
indigenous,NORP,1,['RG_9_8_69'],Q103817,indigenous people,100.0
in honor of the brothers and sisters of reclamation site number one,WORK_OF_ART,1,['RG_9_8_118'],,,
illinois,GPE,1,['RG_9_8_43'],Q1204,Illinois,100.0
igbo,PERSON,1,['RG_9_8_133'],Q29412,Enugu Nigeria,100.0
icbo brooklyn local economic development corporation,ORG,1,['RG_9_8_185'],,,
ibm,ORG,1,['RG_9_8_40'],Q37156,IBM,100.0
iben benito,LOC,1,['RG_9_8_101'],,,
iago on act 3 scene 3,LAW,1,['RG9-8_ref4330'],Q106566967,"Othello and Iago, from Shakespeare's Seven Tragedies, Othello, Act III Scene 3 by William Shakespeare.",30.0
i'm forever blowing bubbles,WORK_OF_ART,1,['RG_9_8_207'],Q1676211,I'm Forever Blowing Bubbles,100.0
i am the darker brother,WORK_OF_ART,1,['RG9-8_ref4330'],,,
i am the black,WORK_OF_ART,1,['RG9-8_ref4330'],Q5976210,I Am the New Black,88.0
h̩lio palmeiro,PERSON,1,['RG_9_8_114'],,,
hyphenated-american,NORP,1,['RG_9_8_67'],Q12404066,Hyphenated American,100.0
hyde park,LOC,1,['RG_9_8_133'],Q123738,Hyde Park,100.0
huntington,ORG,1,['RG_9_8_144'],Q19074,Samuel P. Huntington,100.0
hunter college,ORG,1,['RG_9_8_78'],Q1446181,Hunter College,100.0
humphrey,PERSON,1,['RG_9_8_204'],Q79668,Humphrey,100.0
hulett,ORG,1,['RG_9_8_125'],Q1028931,Hulett,100.0
hughes high school,ORG,1,['RG_9_8_196'],Q5933336,Hughes STEM High School,100.0
hudson,LOC,1,['RG_9_8_106'],Q3140,Hudson River,100.0
hubert humphrey,PERSON,1,['RG_9_8_204'],Q209989,Hubert Humphrey,100.0
housing urban development,ORG,1,['RG_9_8_204'],Q811595,United States Department of Housing and Urban Development,77.0
house,ORG,1,['RG_9_8_58'],Q3947,house,100.0
hotel chelsea,PERSON,1,['RG_9_8_125'],Q240711,Hotel Chelsea,100.0
horace pippen,PERSON,1,['RG_9_8_132'],,,
guys and dolls',WORK_OF_ART,1,['RG9-8_ref4324'],Q796988,Guys and Dolls,100.0
gutman,PERSON,1,['RG_9_8_199'],Q272462,Natalia Gutman,100.0
lagos,GPE,1,['RG_9_8_133'],Q8673,Lagos,100.0
fritz samuels,PERSON,1,['RG_9_8_111'],Q3310798,Samuel Fritz,96.0
gentleperson,PERSON,1,['RG_9_8_42'],Q54022104,Statement Regarding the National Resident Matching Program Child and Adolescent Psychiatry Match: A Call to Uphold the Gentlepersons' Agreement.,16.0
gentlemen's,ORG,1,['RG_9_8_42'],Q88362879,Gentlemen's club,86.0
gene tunney,PERSON,1,['RG9-8_ref4330'],Q406742,Gene Tunney,100.0
gate,ORG,1,['RG_9_8_187'],Q53060,gate,100.0
"garland foods, inc.",ORG,1,['RG_9_8_196'],,,
ganja & hess,ORG,1,['RG_9_8_134'],Q5521344,Ganja & Hess,100.0
gaines,PERSON,1,['RG_9_8_207'],Q109836,Gaines County,100.0
gabriel prosser,PERSON,1,['RG_9_8_115'],Q1393002,Gabriel,100.0
g,ORG,1,['RG_9_8_69'],Q3133,green,100.0
fund--,PRODUCT,1,['RG_9_8_55'],Q4201895,investment fund,75.0
fulton street,FAC,1,['RG9-8_ref4329'],Q685083,Fulton Street,100.0
from slavery to freedom,WORK_OF_ART,1,['RG_9_8_67'],Q83644714,freedom from slavery,93.0
frito bandido,PERSON,1,['RG_9_8_101'],,,
gus hawkins,PERSON,1,['RG_9_8_204'],Q76020782,Gus Hawkins,100.0
freudian,NORP,1,['RG_9_8_42'],Q39074117,Freudian,100.0
freemasons,ORG,1,['RG_9_8_67'],Q41726,freemasonry,100.0
freemasonry,GPE,1,['RG_9_8_144'],Q41726,freemasonry,100.0
freedom funds united foundation,ORG,1,['RG_9_8_201'],,,
freedom funds united,ORG,1,['RG_9_8_201'],,,
freedom fund united culture train,ORG,1,['RG_9_8_201'],,,
freedom fund cultural train,ORG,1,['RG_9_8_201'],,,
freedom cultural train,ORG,1,['RG_9_8_201'],,,
fred stauffer,PERSON,1,['RG_9_8_69'],Q1452517,Fred Stauffer,100.0
fred richman,PERSON,1,['RG_9_8_59'],Q75985792,Fred Richman,100.0
fred eversley,PERSON,1,['RG_9_8_42'],Q18977966,Fred Eversley,100.0
fred durant,PERSON,1,['RG_9_8_196'],,,
geoffrey,PERSON,1,['RG_9_8_125'],Q1357271,Geoffrey,100.0
george d. cannon,PERSON,1,['RG_9_8_55'],Q74666125,"George E. Cannon: Black churchman, physician, and Republican politician",34.0
